source,raw,reason
/notices/clearing/2016/04/Chadv16-181.html,"Month 1 vs Month 2 (SOYBEAN FUTURES) | Spec Increase [220.0, 200.0, 303.0, 275.0] S",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2016/04/Chadv16-181.html,"Month 1 vs Month 2 (SOYBEAN FUTURES) | Hedge/Member Increase [200.0, 200.0, 275.0, 275.0] S",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2016/04/Chadv16-181.html,"Month 1 vs Month 3 (SOYBEAN FUTURES) | Spec Increase [275.0, 250.0, 385.0, 350.0] S",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2016/04/Chadv16-181.html,"Month 1 vs Month 3 (SOYBEAN FUTURES) | Hedge/Member Increase [250.0, 250.0, 350.0, 350.0] S",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2016/04/Chadv16-181.html,"Month 1 vs Month 4 (SOYBEAN FUTURES) | Spec Increase [550.0, 500.0, 660.0, 600.0] S",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2016/04/Chadv16-181.html,"Month 1 vs Month 4 (SOYBEAN FUTURES) | Hedge/Member Increase [500.0, 500.0, 600.0, 600.0] S",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2016/04/Chadv16-181.html,"Month 1 vs Month 5 (SOYBEAN FUTURES) | Spec Increase [715.0, 650.0, 825.0, 750.0] S",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2016/04/Chadv16-181.html,"Month 1 vs Month 5 (SOYBEAN FUTURES) | Hedge/Member Increase [650.0, 650.0, 750.0, 750.0] S",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2016/04/Chadv16-181.html,"Month 1 vs Month 6 (SOYBEAN FUTURES) | Spec Increase [550.0, 500.0, 825.0, 750.0] S",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2016/04/Chadv16-181.html,"Month 1 vs Month 6 (SOYBEAN FUTURES) | Hedge/Member Increase [500.0, 500.0, 750.0, 750.0] S",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2016/04/Chadv16-181.html,"Month 1 vs Month 7+ (SOYBEAN FUTURES) | Spec Increase [1100.0, 1000.0, 1430.0, 1300.0] S",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2016/04/Chadv16-181.html,"Month 1 vs Month 7+ (SOYBEAN FUTURES) | Hedge/Member Increase [1000.0, 1000.0, 1300.0, 1300.0] S",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2016/04/Chadv16-181.html,"Month 2 vs Month 3 (SOYBEAN FUTURES) | Spec Increase [220.0, 200.0, 303.0, 275.0] S",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2016/04/Chadv16-181.html,"Month 2 vs Month 3 (SOYBEAN FUTURES) | Hedge/Member Increase [200.0, 200.0, 275.0, 275.0] S",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2016/04/Chadv16-181.html,"Month 2 vs Month 4 (SOYBEAN FUTURES) | Spec Increase [413.0, 375.0, 605.0, 550.0] S",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2016/04/Chadv16-181.html,"Month 2 vs Month 4 (SOYBEAN FUTURES) | Hedge/Member Increase [375.0, 375.0, 550.0, 550.0] S",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2016/04/Chadv16-181.html,"Month 2 vs Month 5 (SOYBEAN FUTURES) | Spec Increase [605.0, 550.0, 743.0, 675.0] S",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2016/04/Chadv16-181.html,"Month 2 vs Month 5 (SOYBEAN FUTURES) | Hedge/Member Increase [550.0, 550.0, 675.0, 675.0] S",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2016/04/Chadv16-181.html,"Month 2 vs Month 6 (SOYBEAN FUTURES) | Spec Increase [605.0, 550.0, 825.0, 750.0] S",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2016/04/Chadv16-181.html,"Month 2 vs Month 6 (SOYBEAN FUTURES) | Hedge/Member Increase [550.0, 550.0, 750.0, 750.0] S",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2016/04/Chadv16-181.html,"Month 2 vs Month 7+ (SOYBEAN FUTURES) | Spec Increase [1100.0, 1000.0, 1430.0, 1300.0] S",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2016/04/Chadv16-181.html,"Month 2 vs Month 7+ (SOYBEAN FUTURES) | Hedge/Member Increase [1000.0, 1000.0, 1300.0, 1300.0] S",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2016/04/Chadv16-181.html,"Month 3 vs Month 4 (SOYBEAN FUTURES) | Spec Increase [275.0, 250.0, 385.0, 350.0] S",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2016/04/Chadv16-181.html,"Month 3 vs Month 4 (SOYBEAN FUTURES) | Hedge/Member Increase [250.0, 250.0, 350.0, 350.0] S",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2016/04/Chadv16-181.html,"Month 3 vs Month 5 (SOYBEAN FUTURES) | Spec Increase [550.0, 500.0, 660.0, 600.0] S",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2016/04/Chadv16-181.html,"Month 3 vs Month 5 (SOYBEAN FUTURES) | Hedge/Member Increase [500.0, 500.0, 600.0, 600.0] S",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2016/04/Chadv16-181.html,"Month 3 vs Month 6 (SOYBEAN FUTURES) | Spec Increase [550.0, 500.0, 715.0, 650.0] S",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2016/04/Chadv16-181.html,"Month 3 vs Month 6 (SOYBEAN FUTURES) | Hedge/Member Increase [500.0, 500.0, 650.0, 650.0] S",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2016/04/Chadv16-181.html,"Month 3 vs Month 7+ (SOYBEAN FUTURES) | Spec Increase [1100.0, 1000.0, 1430.0, 1300.0] S",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2016/04/Chadv16-181.html,"Month 3 vs Month 7+ (SOYBEAN FUTURES) | Hedge/Member Increase [1000.0, 1000.0, 1300.0, 1300.0] S",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2016/04/Chadv16-181.html,"Month 4 vs Month 5 (SOYBEAN FUTURES) | Spec Increase [385.0, 350.0, 495.0, 450.0] S",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2016/04/Chadv16-181.html,"Month 4 vs Month 5 (SOYBEAN FUTURES) | Hedge/Member Increase [350.0, 350.0, 450.0, 450.0] S",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2016/04/Chadv16-181.html,"Month 4 vs Month 6 (SOYBEAN FUTURES) | Spec Increase [385.0, 350.0, 495.0, 450.0] S",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2016/04/Chadv16-181.html,"Month 4 vs Month 6 (SOYBEAN FUTURES) | Hedge/Member Increase [350.0, 350.0, 450.0, 450.0] S",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2016/04/Chadv16-181.html,"Month 4 vs Month 7+ (SOYBEAN FUTURES) | Spec Increase [1100.0, 1000.0, 1430.0, 1300.0] S",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2016/04/Chadv16-181.html,"Month 4 vs Month 7+ (SOYBEAN FUTURES) | Hedge/Member Increase [1000.0, 1000.0, 1300.0, 1300.0] S",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2016/04/Chadv16-181.html,"Month 5 vs Month 7+ (SOYBEAN FUTURES) | Spec Increase [1100.0, 1000.0, 1430.0, 1300.0] S",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2016/04/Chadv16-181.html,"Month 5 vs Month 7+ (SOYBEAN FUTURES) | Hedge/Member Increase [1000.0, 1000.0, 1300.0, 1300.0] S",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2016/04/Chadv16-181.html,"Month 6 vs Month 7+ (SOYBEAN FUTURES) | Spec Increase [1100.0, 1000.0, 1430.0, 1300.0] S",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2016/04/Chadv16-181.html,"Month 6 vs Month 7+ (SOYBEAN FUTURES) | Hedge/Member Increase [1000.0, 1000.0, 1300.0, 1300.0] S",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2016/04/Chadv16-181.html,"Month 7+ vs Month 7+ (SOYBEAN FUTURES) | Spec Increase [1100.0, 1000.0, 1430.0, 1300.0] S",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2016/04/Chadv16-181.html,"Month 7+ vs Month 7+ (SOYBEAN FUTURES) | Hedge/Member Increase [1000.0, 1000.0, 1300.0, 1300.0] S",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2016/04/Chadv16-185.html,"Spec | New | USD | 4,620 | 4,200 | Mnth 2 | ALW | Hedge/Member | New",malformed PDF rate row
/notices/clearing/2016/04/Chadv16-185.html,"Hedge/Member | New | USD | 4,200 | 4,200 | Mnth 2 | ALW | Spec | New",malformed PDF rate row
/notices/clearing/2016/04/Chadv16-185.html,"Spec | New | USD | 4,620 | 4,200 | Mnths 3-4 | ALW | Hedge/Member | New",malformed PDF rate row
/notices/clearing/2016/04/Chadv16-185.html,"Hedge/Member | New | USD | 4,200 | 4,200 | Mnths 3-4 | ALW | Spec | New",malformed PDF rate row
/notices/clearing/2016/04/Chadv16-185.html,"Spec | New | USD | 4,400 | 4,000 | Mnths 5-11 | ALW | Hedge/Member | New",malformed PDF rate row
/notices/clearing/2016/04/Chadv16-185.html,"Hedge/Member | New | USD | 4,000 | 4,000 | Mnths 5-11 | ALW | Spec | New",malformed PDF rate row
/notices/clearing/2016/04/Chadv16-185.html,"Spec | New | USD | 3,850 | 3,500 | Mnths 12+ | ALW | Hedge/Member | New",malformed PDF rate row
/notices/clearing/2016/04/Chadv16-185.html,"Hedge/Member | New | USD | 3,500 | 3,500 | Mnths 12+ | ALW | INDONESIAN COAL MCCLOSKEY SUBBIT. (MCC) | Spec",malformed PDF rate row
/notices/clearing/2016/04/Chadv16-185.html,Spec | New | USD | 358 | 325 | Mnts 12+ | E3 | Hedge/Member | New,malformed PDF rate row
/notices/clearing/2016/04/Chadv16-185.html,Hedge/Member | New | USD | 325 | 325 | Mnts 12+ | E3 | Page 7 | 4/28/2016,malformed PDF rate row
/notices/clearing/2016/04/Chadv16-185.html,Spec | Increase | USD | 13% | 12% | 15% | 14% | KS | Hedge/Member,malformed PDF rate row
/notices/clearing/2016/04/Chadv16-185.html,Hedge/Member | Increase | USD | 12% | 12% | 14% | 14% | KS | Page 11,malformed PDF rate row
/notices/clearing/2016/04/Chadv16-191.html,,no outright-rate content (spread/credit-only advisory); counted handled
/notices/clearing/2016/05/Chadv16-194.html,"20 South Wacker Drive Chicago, IL 60606 Ph.: (312) 648-3888 Fax: (312) 930-3187 cmegroup.com | Hedge/Member Decrease [2400.0, 2400.0, 2100.0, 2100.0] HG",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2016/05/Chadv16-194.html,"20 South Wacker Drive Chicago, IL 60606 Ph.: (312) 648-3888 Fax: (312) 930-3187 cmegroup.com | Spec Decrease [2640.0, 2400.0, 2310.0, 2100.0] HG",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2016/05/Chadv16-194.html,"20 South Wacker Drive Chicago, IL 60606 Ph.: (312) 648-3888 Fax: (312) 930-3187 cmegroup.com | Hedge/Member Decrease [2400.0, 2400.0, 2100.0, 2100.0] HG",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2016/05/Chadv16-194.html,Spec | New | USD | 83 | 75 | Mnths 3+ | IT | Hedge/Member | New,malformed PDF rate row
/notices/clearing/2016/05/Chadv16-194.html,Hedge/Member | New | USD | 75 | 75 | Mnths 3+ | IT | PETROLEUM CRACKS AND SPREADS - Outright Rates | EAST/WEST FUEL OIL SPREAD FUT (EW),malformed PDF rate row
/notices/clearing/2016/05/Chadv16-196.html,Spec | Decrease | USD | 770 | 700 | 660 | 600 | Less than 14 | days to expire,malformed PDF rate row
/notices/clearing/2016/05/Chadv16-196.html,Hedge/Member | Decrease | USD | 700 | 700 | 600 | 600 | Less than 14 | days to expire,malformed PDF rate row
/notices/clearing/2016/05/Chadv16-196.html,Spec | Decrease | USD | 385 | 350 | 330 | 300 | Less than 14 | days to expire,malformed PDF rate row
/notices/clearing/2016/05/Chadv16-196.html,Hedge/Member | Decrease | USD | 350 | 350 | 300 | 300 | Less than 14 | days to expire,malformed PDF rate row
/notices/clearing/2016/05/Chadv16-197.html,,no outright-rate content (spread/credit-only advisory); counted handled
/notices/clearing/2016/05/Chadv16-201.html,"Spec | New | USD | 33,000 | 30,000 | All Months | DHE | Hedge/Member | New",malformed PDF rate row
/notices/clearing/2016/05/Chadv16-201.html,"Hedge/Member | New | USD | 30,000 | 30,000 | All Months | DHE | MIDDLE EAST FUEL OIL 380 CST PLATT (DES) | Spec",malformed PDF rate row
/notices/clearing/2016/05/Chadv16-201.html,"Spec | New | USD | 33,000 | 30,000 | Mnth 1 | DES | Hedge/Member | New",malformed PDF rate row
/notices/clearing/2016/05/Chadv16-201.html,"Hedge/Member | New | USD | 30,000 | 30,000 | Mnth 1 | DES | Spec | New",malformed PDF rate row
/notices/clearing/2016/05/Chadv16-201.html,"Spec | New | USD | 33,000 | 30,000 | Mnths 2+ | DES | Hedge/Member | New",malformed PDF rate row
/notices/clearing/2016/05/Chadv16-201.html,"Hedge/Member | New | USD | 30,000 | 30,000 | Mnths 2+ | DES | Page 4 of 17 | 5/12/2016",malformed PDF rate row
/notices/clearing/2016/05/Chadv16-201.html,"Month 1 vs Month 7+ (SOYBEAN FUTURES) | Spec Increase [1430.0, 1300.0, 1980.0, 1800.0] S",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2016/05/Chadv16-201.html,"Month 1 vs Month 7+ (SOYBEAN FUTURES) | Hedge/Member Increase [1300.0, 1300.0, 1800.0, 1800.0] S",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2016/05/Chadv16-201.html,"Month 2 vs Month 7+ (SOYBEAN FUTURES) | Spec Increase [1430.0, 1300.0, 1980.0, 1800.0] S",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2016/05/Chadv16-201.html,"Month 2 vs Month 7+ (SOYBEAN FUTURES) | Hedge/Member Increase [1300.0, 1300.0, 1800.0, 1800.0] S",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2016/05/Chadv16-201.html,"Month 3 vs Month 7+ (SOYBEAN FUTURES) | Spec Increase [1430.0, 1300.0, 1980.0, 1800.0] S",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2016/05/Chadv16-201.html,"Month 3 vs Month 7+ (SOYBEAN FUTURES) | Hedge/Member Increase [1300.0, 1300.0, 1800.0, 1800.0] S",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2016/05/Chadv16-201.html,"Month 4 vs Month 7+ (SOYBEAN FUTURES) | Spec Increase [1430.0, 1300.0, 1980.0, 1800.0] S",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2016/05/Chadv16-201.html,"Month 4 vs Month 7+ (SOYBEAN FUTURES) | Hedge/Member Increase [1300.0, 1300.0, 1800.0, 1800.0] S",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2016/05/Chadv16-201.html,"Month 5 vs Month 7+ (SOYBEAN FUTURES) | Spec Increase [1430.0, 1300.0, 1980.0, 1800.0] S",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2016/05/Chadv16-201.html,"Month 5 vs Month 7+ (SOYBEAN FUTURES) | Hedge/Member Increase [1300.0, 1300.0, 1800.0, 1800.0] S",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2016/05/Chadv16-201.html,"Month 6 vs Month 7+ (SOYBEAN FUTURES) | Spec Increase [1430.0, 1300.0, 1980.0, 1800.0] S",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2016/05/Chadv16-201.html,"Month 6 vs Month 7+ (SOYBEAN FUTURES) | Hedge/Member Increase [1300.0, 1300.0, 1800.0, 1800.0] S",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2016/05/Chadv16-201.html,"Soybean Butterfly - Contracts 2-4 (SOYBEAN FUTURES) | Spec Increase [165.0, 150.0, 193.0, 175.0] S",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2016/05/Chadv16-201.html,"Soybean Butterfly - Contracts 2-4 (SOYBEAN FUTURES) | Hedge/Member Increase [150.0, 150.0, 175.0, 175.0] S",non-outright (spread/combination) row for universe code; excluded from outright CSV
/notices/clearing/2016/05/Chadv16-201.html,"Spec | New | USD | 7,700 | 7,000 | DHE | Hedge/Member | New | USD",malformed PDF rate row
/notices/clearing/2016/05/Chadv16-201.html,"Hedge/Member | New | USD | 7,000 | 7,000 | DHE | Middle East Fuel Oil 380 cst (Platts) Futures - All Months (MIDDLE EAST FUEL OIL 380 CST PLATT) | Spec | New",malformed PDF rate row
/notices/clearing/2016/05/Chadv16-201.html,"Spec | New | USD | 7,700 | 7,000 | DES | Hedge/Member | New | USD",malformed PDF rate row
/notices/clearing/2016/05/Chadv16-201.html,"Hedge/Member | New | USD | 7,000 | 7,000 | DES | Page 11 of 17 | 5/12/2016 | 20 South Wacker Drive Chicago, IL 60606 Ph.: (312) 648-3888 Fax: (312) 930-3187 cmegroup.com",malformed PDF rate row
/notices/clearing/2016/05/Chadv16-211.html,"Spec | New | USD | 6,050 | 5,500 | LHV | Hedge/Member | New | USD",malformed PDF rate row
/notices/clearing/2016/05/Chadv16-211.html,"Hedge/Member | New | USD | 5,500 | 5,500 | LHV | NYISO REST OF STATE CAPACITY CAL MO (NRS) | Spec | Increase",malformed PDF rate row
